i,x,Q,c,direction x,direction y,||direction||,alpha,"f(x,y)"
2042,[-3.46664981 16.66660163],"[[20  5]
 [ 5  2]]",[14 16],1.1954686680581972e-05,-4.6134642548878446e-05,4.7658365233646756e-05,0.01,-99.06666666507701
2043,[-3.46664993 16.66660209],"[[20  5]
 [ 5  2]]",[14 16],1.187048147599512e-05,-4.580968403544716e-05,4.7322674078072195e-05,0.01,-99.0666666650993
2044,[-3.46665005 16.66660254],"[[20  5]
 [ 5  2]]",[14 16],1.1786869368535235e-05,-4.548701443241043e-05,4.698934742561583e-05,0.01,-99.0666666651213
2045,[-3.46665017 16.66660299],"[[20  5]
 [ 5  2]]",[14 16],1.1703846219290881e-05,-4.516661761222451e-05,4.6658368626150214e-05,0.01,-99.066666665143
2046,[-3.46665028 16.66660344],"[[20  5]
 [ 5  2]]",[14 16],1.16214078449417e-05,-4.4848477573466994e-05,4.632972114049732e-05,0.01,-99.0666666651644
2047,[-3.4666504  16.66660389],"[[20  5]
 [ 5  2]]",[14 16],1.153955016697239e-05,-4.453257841241509e-05,4.600338855034454e-05,0.01,-99.06666666518548
2048,[-3.46665051 16.66660433],"[[20  5]
 [ 5  2]]",[14 16],1.1458269057129655e-05,-4.4218904349691e-05,4.567935454527238e-05,0.01,-99.0666666652063
2049,[-3.46665063 16.66660477],"[[20  5]
 [ 5  2]]",[14 16],1.1377560474201687e-05,-4.390743971249833e-05,4.535760293986877e-05,0.01,-99.06666666522679
2050,[-3.46665074 16.66660521],"[[20  5]
 [ 5  2]]",[14 16],1.1297420366318534e-05,-4.359816894172752e-05,4.5038117656100186e-05,0.01,-99.066666665247
2051,[-3.46665085 16.66660564],"[[20  5]
 [ 5  2]]",[14 16],1.121784474023002e-05,-4.329107657952136e-05,4.47208827286525e-05,0.01,-99.06666666526692
2052,[-3.46665096 16.66660607],"[[20  5]
 [ 5  2]]",[14 16],1.1138829625778612e-05,-4.298614728348582e-05,4.44058823097758e-05,0.01,-99.06666666528659
2053,[-3.46665107 16.6666065 ],"[[20  5]
 [ 5  2]]",[14 16],1.1060371061688556e-05,-4.268336581958465e-05,4.409310065884146e-05,0.01,-99.06666666530595
2054,[-3.46665118 16.66660692],"[[20  5]
 [ 5  2]]",[14 16],1.0982465132869379e-05,-4.238271705681029e-05,4.378252214654073e-05,0.01,-99.06666666532506
2055,[-3.46665129 16.66660734],"[[20  5]
 [ 5  2]]",[14 16],1.090510796686317e-05,-4.20841859707366e-05,4.347413125743269e-05,0.01,-99.06666666534389
2056,[-3.4666514  16.66660776],"[[20  5]
 [ 5  2]]",[14 16],1.0828295673448451e-05,-4.17877576488479e-05,4.316791257995305e-05,0.01,-99.06666666536242
2057,[-3.46665151 16.66660817],"[[20  5]
 [ 5  2]]",[14 16],1.0752024413918093e-05,-4.149341727988087e-05,4.2863850813474604e-05,0.01,-99.06666666538074
2058,[-3.46665162 16.66660859],"[[20  5]
 [ 5  2]]",[14 16],1.067629040285567e-05,-4.120115015382453e-05,4.256193076875276e-05,0.01,-99.0666666653988
2059,[-3.46665172 16.66660899],"[[20  5]
 [ 5  2]]",[14 16],1.060108983708119e-05,-4.091094166724929e-05,4.2262137355260917e-05,0.01,-99.06666666541662
2060,[-3.46665183 16.6666094 ],"[[20  5]
 [ 5  2]]",[14 16],1.052641896315265e-05,-4.062277732330699e-05,4.196445559812261e-05,0.01,-99.06666666543417
2061,[-3.46665193 16.6666098 ],"[[20  5]
 [ 5  2]]",[14 16],1.0452274043615262e-05,-4.0336642726401806e-05,4.166887062448678e-05,0.01,-99.06666666545145
2062,[-3.46665204 16.6666102 ],"[[20  5]
 [ 5  2]]",[14 16],1.0378651365883229e-05,-4.005252356975575e-05,4.137536765371868e-05,0.01,-99.06666666546853
2063,[-3.46665214 16.6666106 ],"[[20  5]
 [ 5  2]]",[14 16],1.0305547268885107e-05,-3.977040566915946e-05,4.108393203675539e-05,0.01,-99.06666666548531
2064,[-3.46665224 16.666611  ],"[[20  5]
 [ 5  2]]",[14 16],1.0232958098654876e-05,-3.949027492033963e-05,4.0794549203696704e-05,0.01,-99.06666666550194
2065,[-3.46665234 16.66661139],"[[20  5]
 [ 5  2]]",[14 16],1.0160880233200942e-05,-3.921211732560437e-05,4.0507204695836714e-05,0.01,-99.06666666551827
2066,[-3.46665244 16.66661178],"[[20  5]
 [ 5  2]]",[14 16],1.0089310045202637e-05,-3.893591899206683e-05,4.022188415458701e-05,0.01,-99.0666666655344
2067,[-3.46665254 16.66661216],"[[20  5]
 [ 5  2]]",[14 16],1.0018243996157139e-05,-3.8661666113881665e-05,3.993857332789698e-05,0.01,-99.06666666555029
2068,[-3.46665264 16.66661255],"[[20  5]
 [ 5  2]]",[14 16],9.947678490718204e-06,-3.838934499000857e-05,3.965725805091161e-05,0.01,-99.06666666556595
2069,[-3.46665274 16.66661293],"[[20  5]
 [ 5  2]]",[14 16],9.877610041897356e-06,-3.8118942015330504e-05,3.9377924278812875e-05,0.01,-99.0666666655814
2070,[-3.46665284 16.66661331],"[[20  5]
 [ 5  2]]",[14 16],9.808035130731696e-06,-3.7850443678877355e-05,3.910055804989916e-05,0.01,-99.06666666559664
2071,[-3.46665294 16.66661368],"[[20  5]
 [ 5  2]]",[14 16],9.738950295101745e-06,-3.758383655849684e-05,3.882514550270567e-05,0.01,-99.06666666561163
2072,[-3.46665303 16.66661406],"[[20  5]
 [ 5  2]]",[14 16],9.670352060453524e-06,-3.7319107345723523e-05,3.8551672882700606e-05,0.01,-99.06666666562646
2073,[-3.46665313 16.66661443],"[[20  5]
 [ 5  2]]",[14 16],9.602237014405546e-06,-3.705624279959352e-05,3.8280126516291014e-05,0.01,-99.06666666564107
2074,[-3.46665323 16.6666148 ],"[[20  5]
 [ 5  2]]",[14 16],9.534601760563532e-06,-3.679522979282979e-05,3.801049284394626e-05,0.01,-99.06666666565548
2075,[-3.46665332 16.66661516],"[[20  5]
 [ 5  2]]",[14 16],9.467442886545996e-06,-3.653605528874948e-05,3.7742758389823196e-05,0.01,-99.06666666566967
2076,[-3.46665341 16.66661552],"[[20  5]
 [ 5  2]]",[14 16],9.400757070565646e-06,-3.62787063270531e-05,3.747690977474467e-05,0.01,-99.06666666568366
2077,[-3.46665351 16.66661588],"[[20  5]
 [ 5  2]]",[14 16],9.334540971295269e-06,-3.6023170055798914e-05,3.7212933719525494e-05,0.01,-99.06666666569747
2078,[-3.4666536  16.66661624],"[[20  5]
 [ 5  2]]",[14 16],9.26879129714564e-06,-3.576943369942853e-05,3.6950817031398046e-05,0.01,-99.06666666571107
2079,[-3.46665369 16.6666166 ],"[[20  5]
 [ 5  2]]",[14 16],9.203504717447686e-06,-3.551748459074133e-05,3.669054661268526e-05,0.01,-99.06666666572448
2080,[-3.46665378 16.66661695],"[[20  5]
 [ 5  2]]",[14 16],9.138677999231959e-06,-3.526731013892004e-05,3.643210946415838e-05,0.01,-99.06666666573771
2081,[-3.46665387 16.6666173 ],"[[20  5]
 [ 5  2]]",[14 16],9.07430790419994e-06,-3.5018897834859786e-05,3.617549266435183e-05,0.01,-99.06666666575076
2082,[-3.46665396 16.66661765],"[[20  5]
 [ 5  2]]",[14 16],9.010391231356607e-06,-3.4772235268931695e-05,3.592068339745285e-05,0.01,-99.0666666657636
2083,[-3.46665405 16.66661799],"[[20  5]
 [ 5  2]]",[14 16],8.94692474240344e-06,-3.45273101256538e-05,3.566766892942832e-05,0.01,-99.06666666577628
2084,[-3.46665414 16.66661834],"[[20  5]
 [ 5  2]]",[14 16],8.883905287859761e-06,-3.428411016237476e-05,3.5416436619026356e-05,0.01,-99.06666666578877
2085,[-3.46665423 16.66661868],"[[20  5]
 [ 5  2]]",[14 16],8.821329737784822e-06,-3.404262322526108e-05,3.5166973915874706e-05,0.01,-99.06666666580112
2086,[-3.46665432 16.66661901],"[[20  5]
 [ 5  2]]",[14 16],8.759194958685157e-06,-3.3802837247520756e-05,3.4919268352968565e-05,0.01,-99.06666666581324
2087,[-3.46665441 16.66661935],"[[20  5]
 [ 5  2]]",[14 16],8.697497822396372e-06,-3.356474025295597e-05,3.467330755233761e-05,0.01,-99.06666666582521
2088,[-3.46665449 16.66661968],"[[20  5]
 [ 5  2]]",[14 16],8.636235268255632e-06,-3.3328320338199546e-05,3.442907922344581e-05,0.01,-99.06666666583705
2089,[-3.46665458 16.66662001],"[[20  5]
 [ 5  2]]",[14 16],8.57540423737646e-06,-3.309356569403121e-05,3.418657116733958e-05,0.01,-99.06666666584867
2090,[-3.46665466 16.66662034],"[[20  5]
 [ 5  2]]",[14 16],8.515001658437882e-06,-3.2860464594719474e-05,3.394577126276574e-05,0.01,-99.06666666586017
2091,[-3.46665475 16.66662067],"[[20  5]
 [ 5  2]]",[14 16],8.45502455604219e-06,-3.2629005385587107e-05,3.370666748131516e-05,0.01,-99.0666666658715
2092,[-3.46665483 16.66662099],"[[20  5]
 [ 5  2]]",[14 16],8.395469921040899e-06,-3.2399176507880156e-05,3.3469247878969074e-05,0.01,-99.06666666588266
2093,[-3.46665491 16.66662131],"[[20  5]
 [ 5  2]]",[14 16],8.336334760272734e-06,-3.217096647034623e-05,3.3233500581062365e-05,0.01,-99.06666666589365
2094,[-3.466655   16.66662163],"[[20  5]
 [ 5  2]]",[14 16],8.27761612143263e-06,-3.194436388298527e-05,3.299941382119348e-05,0.01,-99.06666666590452
2095,[-3.46665508 16.66662195],"[[20  5]
 [ 5  2]]",[14 16],8.219311101953508e-06,-3.1719357409087934e-05,3.276697589702409e-05,0.01,-99.06666666591524
2096,[-3.46665516 16.66662227],"[[20  5]
 [ 5  2]]",[14 16],8.161416761964801e-06,-3.1495935814973564e-05,3.253617519659332e-05,0.01,-99.06666666592577
2097,[-3.46665524 16.66662258],"[[20  5]
 [ 5  2]]",[14 16],8.103930197123077e-06,-3.127408793446307e-05,3.230700018219537e-05,0.01,-99.06666666593615
2098,[-3.46665532 16.66662289],"[[20  5]
 [ 5  2]]",[14 16],8.046848559928321e-06,-3.105380268308977e-05,3.2079439409483045e-05,0.01,-99.0666666659464
2099,[-3.4666554 16.6666232],"[[20  5]
 [ 5  2]]",[14 16],7.990168983340595e-06,-3.083506905809941e-05,3.1853481508307654e-05,0.01,-99.06666666595652
2100,[-3.46665548 16.6666235 ],"[[20  5]
 [ 5  2]]",[14 16],7.933888637623454e-06,-3.061787612779199e-05,3.16291151866603e-05,0.01,-99.06666666596648
2101,[-3.46665556 16.66662381],"[[20  5]
 [ 5  2]]",[14 16],7.878004717909448e-06,-3.0402213036850867e-05,3.140632923271149e-05,0.01,-99.06666666597634
2102,[-3.46665564 16.66662411],"[[20  5]
 [ 5  2]]",[14 16],7.822514414002057e-06,-3.018806901344817e-05,3.118511251411448e-05,0.01,-99.06666666598603
2103,[-3.46665572 16.66662441],"[[20  5]
 [ 5  2]]",[14 16],7.767414977877252e-06,-2.9975433355033942e-05,3.096545398118092e-05,0.01,-99.06666666599557
2104,[-3.46665579 16.66662471],"[[20  5]
 [ 5  2]]",[14 16],7.712703649076502e-06,-2.9764295437217925e-05,3.074734265676417e-05,0.01,-99.06666666600499
2105,[-3.46665587 16.666625  ],"[[20  5]
 [ 5  2]]",[14 16],7.65837770089206e-06,-2.9554644708440492e-05,3.05307676426858e-05,0.01,-99.06666666601429
2106,[-3.46665595 16.6666253 ],"[[20  5]
 [ 5  2]]",[14 16],7.604434399510751e-06,-2.934647070063079e-05,3.0315718119804514e-05,0.01,-99.06666666602344
2107,[-3.46665602 16.66662559],"[[20  5]
 [ 5  2]]",[14 16],7.550871044870178e-06,-2.9139763004337738e-05,3.0102183334190715e-05,0.01,-99.06666666603248
2108,[-3.4666561  16.66662588],"[[20  5]
 [ 5  2]]",[14 16],7.49768499552772e-06,-2.8934511297151744e-05,2.9890152630877674e-05,0.01,-99.06666666604136
2109,[-3.46665617 16.66662616],"[[20  5]
 [ 5  2]]",[14 16],7.4448735567500535e-06,-2.873070532061206e-05,2.967961540343544e-05,0.01,-99.06666666605014
2110,[-3.46665625 16.66662645],"[[20  5]
 [ 5  2]]",[14 16],7.392434101305412e-06,-2.852833489441764e-05,2.9470561138027053e-05,0.01,-99.06666666605881
2111,[-3.46665632 16.66662673],"[[20  5]
 [ 5  2]]",[14 16],7.340364042818237e-06,-2.8327389900439925e-05,2.9262979391248676e-05,0.01,-99.0666666660673
2112,[-3.46665639 16.66662701],"[[20  5]
 [ 5  2]]",[14 16],7.288660718529627e-06,-2.812786030581549e-05,2.905685978307545e-05,0.01,-99.06666666607578
2113,[-3.46665646 16.66662729],"[[20  5]
 [ 5  2]]",[14 16],7.237321590025658e-06,-2.7929736136300676e-05,2.8852192021418952e-05,0.01,-99.06666666608405
2114,[-3.46665654 16.66662757],"[[20  5]
 [ 5  2]]",[14 16],7.186344067378059e-06,-2.7733007495811535e-05,2.8648965876929636e-05,0.01,-99.06666666609225
2115,[-3.46665661 16.66662785],"[[20  5]
 [ 5  2]]",[14 16],7.135725638818258e-06,-2.7537664550436602e-05,2.8447171200048364e-05,0.01,-99.06666666610026
2116,[-3.46665668 16.66662812],"[[20  5]
 [ 5  2]]",[14 16],7.085463726852481e-06,-2.7343697540871403e-05,2.8246797896951066e-05,0.01,-99.06666666610823
2117,[-3.46665675 16.66662839],"[[20  5]
 [ 5  2]]",[14 16],7.0355558605683655e-06,-2.7151096778865735e-05,2.804783596933124e-05,0.01,-99.06666666611605
2118,[-3.46665682 16.66662866],"[[20  5]
 [ 5  2]]",[14 16],6.9859995086574145e-06,-2.6959852640118243e-05,2.7850275465636818e-05,0.01,-99.0666666661238
2119,[-3.46665689 16.66662893],"[[20  5]
 [ 5  2]]",[14 16],6.936792242839829e-06,-2.67699555607237e-05,2.7654106518624765e-05,0.01,-99.06666666613144
2120,[-3.46665696 16.66662919],"[[20  5]
 [ 5  2]]",[14 16],6.887931574439676e-06,-2.6581396063818374e-05,2.745931933016079e-05,0.01,-99.06666666613894
2121,[-3.46665703 16.66662946],"[[20  5]
 [ 5  2]]",[14 16],6.839415052084519e-06,-2.639416472405287e-05,2.726590416133522e-05,0.01,-99.06666666614632
2122,[-3.46665709 16.66662972],"[[20  5]
 [ 5  2]]",[14 16],6.791240277692623e-06,-2.6208252180026648e-05,2.7073851348510172e-05,0.01,-99.06666666615365
2123,[-3.46665716 16.66662998],"[[20  5]
 [ 5  2]]",[14 16],6.743404835418687e-06,-2.6023649148498862e-05,2.688315129925273e-05,0.01,-99.06666666616088
2124,[-3.46665723 16.66663024],"[[20  5]
 [ 5  2]]",[14 16],6.695906328957335e-06,-2.5840346411953874e-05,2.6693794489655238e-05,0.01,-99.06666666616795
2125,[-3.46665729 16.6666305 ],"[[20  5]
 [ 5  2]]",[14 16],6.648742381543116e-06,-2.5658334799061322e-05,2.6505771445420126e-05,0.01,-99.06666666617497
2126,[-3.46665736 16.66663075],"[[20  5]
 [ 5  2]]",[14 16],6.6019106430559304e-06,-2.5477605223755972e-05,2.6319072781472618e-05,0.01,-99.06666666618187
2127,[-3.46665743 16.666631  ],"[[20  5]
 [ 5  2]]",[14 16],6.555408768704751e-06,-2.5298148655039654e-05,2.6133689167381168e-05,0.01,-99.06666666618865
2128,[-3.46665749 16.66663125],"[[20  5]
 [ 5  2]]",[14 16],6.5092344438966165e-06,-2.5119956118757614e-05,2.5949611335315183e-05,0.01,-99.06666666619537
2129,[-3.46665756 16.6666315 ],"[[20  5]
 [ 5  2]]",[14 16],6.463385371802133e-06,-2.4943018715362086e-05,2.5766830094121573e-05,0.01,-99.06666666620198
2130,[-3.46665762 16.66663175],"[[20  5]
 [ 5  2]]",[14 16],6.417859228946554e-06,-2.4767327612806866e-05,2.558533631130691e-05,0.01,-99.06666666620849
2131,[-3.46665768 16.666632  ],"[[20  5]
 [ 5  2]]",[14 16],6.372653764685765e-06,-2.45928740181256e-05,2.5405120910477097e-05,0.01,-99.06666666621493
2132,[-3.46665775 16.66663224],"[[20  5]
 [ 5  2]]",[14 16],6.327766708835725e-06,-2.4419649228946128e-05,2.5226174898034364e-05,0.01,-99.06666666622131
2133,[-3.46665781 16.66663248],"[[20  5]
 [ 5  2]]",[14 16],6.283195821410459e-06,-2.424764458019979e-05,2.5048489324066673e-05,0.01,-99.06666666622755
2134,[-3.46665787 16.66663273],"[[20  5]
 [ 5  2]]",[14 16],6.238938885516632e-06,-2.4076851479648553e-05,2.4872055314956708e-05,0.01,-99.0666666662337
2135,[-3.46665793 16.66663296],"[[20  5]
 [ 5  2]]",[14 16],6.194993682484551e-06,-2.390726139545052e-05,2.4696864055106716e-05,0.01,-99.06666666623977
2136,[-3.466658  16.6666332],"[[20  5]
 [ 5  2]]",[14 16],6.151358016737163e-06,-2.3738865854383562e-05,2.4522906791457132e-05,0.01,-99.06666666624574
2137,[-3.46665806 16.66663344],"[[20  5]
 [ 5  2]]",[14 16],6.108029696250128e-06,-2.357165643829262e-05,2.4350174825146027e-05,0.01,-99.06666666625166
2138,[-3.46665812 16.66663367],"[[20  5]
 [ 5  2]]",[14 16],6.0650065805134545e-06,-2.3405624796524194e-05,2.417865953557682e-05,0.01,-99.06666666625748
2139,[-3.46665818 16.6666339 ],"[[20  5]
 [ 5  2]]",[14 16],6.022286500595442e-06,-2.3240762629939127e-05,2.4008352344890915e-05,0.01,-99.06666666626326
2140,[-3.46665824 16.66663413],"[[20  5]
 [ 5  2]]",[14 16],5.979867333749667e-06,-2.3077061703347113e-05,2.3839244748719206e-05,0.01,-99.0666666662689
2141,[-3.4666583  16.66663436],"[[20  5]
 [ 5  2]]",[14 16],5.937746948347922e-06,-2.291451383484855e-05,2.3671328292051558e-05,0.01,-99.0666666662745
2142,[-3.46665836 16.66663459],"[[20  5]
 [ 5  2]]",[14 16],5.89592324651278e-06,-2.2753110910045393e-05,2.350459459368735e-05,0.01,-99.06666666627999
2143,[-3.46665841 16.66663482],"[[20  5]
 [ 5  2]]",[14 16],5.854394139248598e-06,-2.2592844851843097e-05,2.33390353107647e-05,0.01,-99.06666666628544
2144,[-3.46665847 16.66663504],"[[20  5]
 [ 5  2]]",[14 16],5.813157571310512e-06,-2.2433707659530455e-05,2.317464218282906e-05,0.01,-99.06666666629077
2145,[-3.46665853 16.66663526],"[[20  5]
 [ 5  2]]",[14 16],5.772211432386598e-06,-2.2275691387463326e-05,2.301140698891926e-05,0.01,-99.06666666629603
2146,[-3.46665859 16.66663549],"[[20  5]
 [ 5  2]]",[14 16],5.731553711640913e-06,-2.2118788130853773e-05,2.2849321572576775e-05,0.01,-99.06666666630126
2147,[-3.46665864 16.66663571],"[[20  5]
 [ 5  2]]",[14 16],5.6911823858030175e-06,-2.196299005241542e-05,2.2688377839567404e-05,0.01,-99.0666666663064
2148,[-3.4666587  16.66663592],"[[20  5]
 [ 5  2]]",[14 16],5.651095408509832e-06,-2.1808289371705314e-05,2.2528567744890392e-05,0.01,-99.06666666631146
2149,[-3.46665876 16.66663614],"[[20  5]
 [ 5  2]]",[14 16],5.611290783136269e-06,-2.1654678358018487e-05,2.236988330416912e-05,0.01,-99.06666666631644
2150,[-3.46665881 16.66663635],"[[20  5]
 [ 5  2]]",[14 16],5.571766546808021e-06,-2.150214932683525e-05,2.221231658620169e-05,0.01,-99.06666666632134
2151,[-3.46665887 16.66663657],"[[20  5]
 [ 5  2]]",[14 16],5.532520711781785e-06,-2.135069466824291e-05,2.205585972576972e-05,0.01,-99.0666666663262
2152,[-3.46665892 16.66663678],"[[20  5]
 [ 5  2]]",[14 16],5.493551309854183e-06,-2.1200306807855895e-05,2.1900504896947504e-05,0.01,-99.06666666633097
2153,[-3.46665898 16.66663699],"[[20  5]
 [ 5  2]]",[14 16],5.454856385256335e-06,-2.1050978235237494e-05,2.1746244338832727e-05,0.01,-99.06666666633569
2154,[-3.46665903 16.6666372 ],"[[20  5]
 [ 5  2]]",[14 16],5.416434031957351e-06,-2.090270148968898e-05,2.1593070351147184e-05,0.01,-99.06666666634032
2155,[-3.46665908 16.66663741],"[[20  5]
 [ 5  2]]",[14 16],5.378282294188352e-06,-2.0755469162025975e-05,2.1440975271003677e-05,0.01,-99.06666666634491
2156,[-3.46665914 16.66663761],"[[20  5]
 [ 5  2]]",[14 16],5.340399290787445e-06,-2.060927389457845e-05,2.1289951504096853e-05,0.01,-99.06666666634942
2157,[-3.46665919 16.66663782],"[[20  5]
 [ 5  2]]",[14 16],5.302783128158239e-06,-2.046410837941437e-05,2.113999150115007e-05,0.01,-99.06666666635388
2158,[-3.46665924 16.66663802],"[[20  5]
 [ 5  2]]",[14 16],5.265431912704344e-06,-2.031996537255054e-05,2.0991087774790958e-05,0.01,-99.06666666635829
2159,[-3.4666593  16.66663822],"[[20  5]
 [ 5  2]]",[14 16],5.228343809449143e-06,-2.0176837658425484e-05,2.0843232879864437e-05,0.01,-99.06666666636262
2160,[-3.46665935 16.66663842],"[[20  5]
 [ 5  2]]",[14 16],5.1915169265726036e-06,-2.0034718096084703e-05,2.0696419429178414e-05,0.01,-99.06666666636688
2161,[-3.4666594  16.66663862],"[[20  5]
 [ 5  2]]",[14 16],5.154949455743463e-06,-1.989359958010084e-05,2.0550640090874498e-05,0.01,-99.06666666637109
2162,[-3.46665945 16.66663882],"[[20  5]
 [ 5  2]]",[14 16],5.118639545997894e-06,-1.9753475058337244e-05,2.04058875739872e-05,0.01,-99.06666666637524
2163,[-3.4666595  16.66663902],"[[20  5]
 [ 5  2]]",[14 16],5.082585378346494e-06,-1.9614337539053395e-05,2.026215465403669e-05,0.01,-99.06666666637932
2164,[-3.46665955 16.66663921],"[[20  5]
 [ 5  2]]",[14 16],5.046785179985136e-06,-1.9476180057154124e-05,2.0119434143921783e-05,0.01,-99.06666666638336
2165,[-3.4666596 16.6666394],"[[20  5]
 [ 5  2]]",[14 16],5.011237140806202e-06,-1.9338995715045826e-05,1.9977718912527435e-05,0.01,-99.06666666638733
2166,[-3.46665965 16.6666396 ],"[[20  5]
 [ 5  2]]",[14 16],4.97593950754549e-06,-1.9202777657767456e-05,1.983700188426681e-05,0.01,-99.06666666639123
2167,[-3.4666597  16.66663979],"[[20  5]
 [ 5  2]]",[14 16],4.940890478977167e-06,-1.9067519080095963e-05,1.96972760196701e-05,0.01,-99.06666666639511
2168,[-3.46665975 16.66663998],"[[20  5]
 [ 5  2]]",[14 16],4.906088339140524e-06,-1.8933213222993572e-05,1.9558534345364158e-05,0.01,-99.06666666639893
2169,[-3.4666598  16.66664016],"[[20  5]
 [ 5  2]]",[14 16],4.871531334771362e-06,-1.8799853371831432e-05,1.9420769921607663e-05,0.01,-99.06666666640268
2170,[-3.46665985 16.66664035],"[[20  5]
 [ 5  2]]",[14 16],4.837217737474475e-06,-1.8667432870600464e-05,1.9283975871643078e-05,0.01,-99.0666666664064
2171,[-3.4666599  16.66664054],"[[20  5]
 [ 5  2]]",[14 16],4.803145827736444e-06,-1.8535945102371443e-05,1.914814535877117e-05,0.01,-99.06666666641007
2172,[-3.46665994 16.66664072],"[[20  5]
 [ 5  2]]",[14 16],4.769313916241913e-06,-1.8405383492847704e-05,1.901327159513716e-05,0.01,-99.06666666641365
2173,[-3.46665999 16.6666409 ],"[[20  5]
 [ 5  2]]",[14 16],4.735720304793745e-06,-1.8275741519246935e-05,1.887934784052569e-05,0.01,-99.0666666664172
2174,[-3.46666004 16.66664108],"[[20  5]
 [ 5  2]]",[14 16],4.702363320063796e-06,-1.81470127049721e-05,1.874636740566823e-05,0.01,-99.0666666664207
2175,[-3.46666008 16.66664126],"[[20  5]
 [ 5  2]]",[14 16],4.669241299382065e-06,-1.8019190614282365e-05,1.8614323643519707e-05,0.01,-99.06666666642417
2176,[-3.46666013 16.66664144],"[[20  5]
 [ 5  2]]",[14 16],4.636352572973124e-06,-1.7892268864727612e-05,1.848320995683963e-05,0.01,-99.06666666642755
